czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
zesvětlit,lighten,lˈaɪʔn̩,B2,lighten,1,7160,,
osvětlení,lighting,lˈaɪɾɪŋ,B2,lighting,1,7161,,
rovněž,likewise,lˈaɪkwaɪz,B2,likewise,1,7162,,
končetina,limb,lˈɪm,B2,limb,1,7163,,
prádlo,linen,lˈɪnɪn,B2,linen,1,7164,,
vložka,liner,lˈaɪnɚ,B2,liner,1,7165,,
ling,ling,lˈɪŋ,B2,ling,1,7166,,
prodlévat,linger,lˈɪŋɡɚ,B2,linger,1,7167,,
posluchač,listener,lˈɪsənɚ,B2,listener,1,7168,,
doslovný,literal,lˈɪɾɚɹəl,B2,literal,1,7169,,
doslova,literally,lˈɪɾɚɹəli,B2,literally,1,7170,,
smetí,litter,lˈɪɾɚ,B2,litter,1,7171,,
barman,bartender,bˈɑːɹtɛndɚ,B2,bartender,1,7172,,
bariéra,barrier,bˈæɹiɚ,B2,barrier,1,7173,,
neplodný,barren,bˈæɹən,B2,barren,1,7174,,
živobytí,living,lˈɪvɪŋ,B2,living,1,7175,,
naložit,load,lˈoʊd,B2,load,1,7176,,
víčko,lid,lˈɪd,B2,lid,1,7177,,
lízat,lick,lˈɪk,B2,lick,1,7178,,
liberální,liberal,lˈɪbɚɹəl,B2,liberal,1,7179,,
jinak,lest,lˈɛst,B2,lest,1,7180,,
prosakovat,leak,lˈiːk,B2,leak,1,7181,,
unikat,leak,lˈiːk,B2,leak,1,7182,,
štíhlý,lean,lˈiːn,B2,lean,1,7183,,
skočit,leap,lˈiːp,B2,leap,1,7184,,
učení,learning,lˈɜːnɪŋ,B2,learning,1,7185,,
pronájem,lease,lˈiːs,B2,lease,1,7186,,
řemínek,leash,lˈiːʃ,B2,leash,1,7187,,
přednášející,lecturer,lˈɛktʃɚɹɚ,B2,lecturer,1,7188,,
pórek,leek,lˈiːk,B2,leek,1,7189,,
Bathhouse,bathhouse,bˈæθhaʊs,B2,bathhouse,1,7190,,
půjčka,loan,lˈoʊn,B2,loan,1,7191,,
legenda,legend,lˈɛdʒənd,B2,legend,1,7192,,
uzákonit,legislate,lˈɛdʒɪslˌeɪt,B2,legislate,1,7193,,
legislativa,legislation,lˌɛdʒɪslˈeɪʃən,B2,legislation,1,7194,,
legislativní,legislative,lˈɛdʒɪslətˌɪv,B2,legislative,1,7195,,
zákonodárce,legislator,lˈɛdʒɪslˌeɪɾɚ,B2,legislator,1,7196,,
zákonodárný sbor,legislature,lˈɛdʒɪslətʃɚ,B2,legislature,1,7197,,
legitimní,legitimate,lədʒˈɪɾᵻmət,B2,legitimate,1,7198,,
neuspěchaný,leisurely,lˈiːʒɚli,B2,leisurely,1,7199,,
prodloužit,lengthen,lˈɛŋθən,B2,lengthen,1,7200,,
zdlouhavý,lengthy,lˈɛŋθi,B2,lengthy,1,7201,,
leopard,leopard,lˈɛpɚd,B2,leopard,1,7202,,
legendární,legendary,lˈɛdʒəndɚɹi,B2,legendary,1,7203,,
lobby,lobby,lˈɑːbi,B2,lobby,1,7204,,
osamělost,loneliness,lˈoʊnlinəs,B2,loneliness,1,7205,,
tlakoměr,barometer,bɚɹˈɑːmɪɾɚ,B2,barometer,1,7206,,
sídlo,mansion,mˈænʃən,B2,mansion,1,7207,,
manuál,manual,mˈænjuːəl,B2,manual,1,7208,,
manuální,manual,mˈænjuːəl,B2,manual,1,7209,,
výroba,manufacture,mˌænjuːfˈæktʃɚ,B2,manufacture,1,7210,,
vyrobit,manufacture,mˌænjuːfˈæktʃɚ,B2,manufacture,1,7211,,
mistrovství,mastery,mˈæstɚɹi,B2,mastery,1,7212,,
mistrovské dílo,masterpiece,mˈæstɚpˌiːs,B2,masterpiece,1,7213,,
zvládnout,master,mˈæstɚ,B2,master,1,7214,,
masér,masseur,mæsˈʊɹ,B2,masseur,1,7215,,
masáž,massage,mɐsˈɑːʒ,B2,massage,1,7216,,
manipulovat,manipulate,mənˈɪpjʊlˌeɪt,B2,manipulate,1,7217,,
masakr,massacre,mˈæsəkɚ,B2,massacre,1,7218,,
maska,mask,mˈæsk,B2,mask,1,7219,,
bojové umění,martial art,mˈɑːɹʃəl ˈɑːɹt,B2,martial_art,1,7220,,
marketing,marketing,mˈɑːɹkɪɾɪŋ,B2,marketing,1,7221,,
okraj,margin,mˈɑːɹdʒɪn,B2,margin,1,7222,,
zbankrotovaný,bankrupt,bˈæŋkɹʌpt,B2,bankrupt,1,7223,,
maratón,marathon,mˈæɹəθˌɑːn,B2,marathon,1,7224,,
instituce,institution,ˌɪnstɪtˈuːʃən,B2,institution,1,7225,,
bankrot,bankruptcy,bˈæŋkɹʌptsi,B2,bankruptcy,1,7226,,
výrobce,manufacturer,mˌænjuːfˈæktʃɚɹɚ,B2,manufacturer,1,7227,,
výrobní,manufacturing,mˌænjuːfˈæktʃɚɹɪŋ,B2,manufacturing,1,7228,,
hmota,mass,mˈæs,B2,mass,1,7229,,
leták,leaflet,lˈiːflɪt,B2,leaflet,1,7230,,
mango,mango,mˈæŋɡoʊ,B2,mango,1,7231,,
malárie,malaria,mælˈɛɹiə,B2,malaria,1,7232,,
stodola,barn,bˈɑːɹn,B2,barn,1,7233,,
na dálku,long-distance,lˈɔŋdˈɪstəns,B2,longdistance,1,7234,,
dlouhodobý,long-term,lˈɔŋtˈɜːm,B2,longterm,1,7235,,
volně,loosely,lˈuːsli,B2,loosely,1,7236,,
ječmen,barley,bˈɑːɹli,B2,barley,1,7237,,
mizerný,lousy,lˈaʊsi,B2,lousy,1,7238,,
štěkat,bark,bˈɑːɹk,B2,bark,1,7239,,
vyjednávat,bargain,bˈɑːɹɡɪn,B2,bargain,1,7240,,
spodní,lower,lˈoʊɚ,B2,lower,1,7241,,
nížina,lowland,lˈoʊlənd,B2,lowland,1,7242,,
máma,mamma,mˈæmə,B2,mamma,1,7243,,
prostý,bare,bˈɛɹ,B2,bare,1,7244,,
luxusní,luxurious,lʌɡʒˈʊɹɹiəs,B2,luxurious,1,7245,,
text,lyrics,lˈɪɹɪks,B2,lyrics,1,7246,,
holičství,barbershop,bˈɑːɹbɚʃˌɑːp,B2,barbershop,1,7247,,
paní,madam,mˈædəm,B2,madam,1,7248,,
madame,madame,mˈædəm,B2,madame,1,7249,,
šílenství,madness,mˈædnəs,B2,madness,1,7250,,
maestro,maestro,mˈaɪstɹoʊ,B2,maestro,1,7251,,
zvětšit,magnify,mˈæɡnᵻfˌaɪ,B2,magnify,1,7252,,
major,major,mˈeɪdʒɚ,B2,major,1,7253,,
nemoc,malady,mˈælədi,B2,malady,1,7254,,
bujný,lush,lˈʌʃ,B2,lush,1,7255,,
bojiště,battlefield,bˈæɾəlfˌiːld,B2,battlefield,1,7256,,
lukrativní,lucrative,lˈuːkɹətˌɪv,B2,lucrative,1,7257,,
soudní spor,lawsuit,lˈɔːsuːt,B2,lawsuit,1,7258,,
vynálezce,inventor,ɪnvˈɛntɚ,B2,inventor,1,7259,,
uvozovky,inverted commas,ɪnvˈɜːɾᵻd kˈɑːməz,B2,inverted_commas,1,7260,,
vyšetřovat,investigate,ɪnvˈɛstᵻɡˌeɪt,B2,investigate,1,7261,,
vyšetřovatel,investigator,ɪnvˈɛstᵻɡˌeɪɾɚ,B2,investigator,1,7262,,
investice,investment,ɪnvˈɛstmənt,B2,investment,1,7263,,
investor,investor,ɪnvˈɛstɚ,B2,investor,1,7264,,
neviditelný,invisible,ɪnvˈɪzᵻbəl,B2,invisible,1,7265,,
lákavě,invitingly,ɪnvˈaɪɾɪŋli,B2,invitingly,1,7266,,
vyvolat,invoke,ɪnvˈoʊk,B2,invoke,1,7267,,
účast,involvement,ɪnvˈɑːlvmənt,B2,involvement,1,7268,,
vždy,invariably,ɪnvˈɛɹɪəbli,B2,invariably,1,7269,,
ironicky,ironically,aɪɹˈɑːnɪkli,B2,ironically,1,7270,,
neodolatelný,irresistible,ɪɹᵻzˈɪstᵻbəl,B2,irresistible,1,7271,,
neodolatelně,irresistibly,ɪɹᵻzˈɪstᵻbli,B2,irresistibly,1,7272,,
nezodpovědný,irresponsible,ɪɹᵻspˈɑːnsᵻbəl,B2,irresponsible,1,7273,,
podrážděný,irritated,ˈɪɹᵻtˌeɪɾᵻd,B2,irritated,1,7274,,
dráždivý,irritating,ˈɪɹᵻtˌeɪɾɪŋ,B2,irritating,1,7275,,
podráždění,irritation,ˌɪɹɪtˈeɪʃən,B2,irritation,1,7276,,
ostrovan,islander,ˈaɪləndɚ,B2,islander,1,7277,,
vydat,issue,ˈɪʃuː,B2,issue,1,7278,,
kurzívou,italicise,ɪtˈælɪsˌaɪz,B2,italicise,1,7279,,
svědění,itch,ˈɪtʃ,B2,itch,1,7280,,
iracionální,irrational,ɪɹˈæʃənəl,B2,irrational,1,7281,,
nacpat,jam,dʒˈæm,B2,jam,1,7282,,
neměnný,invariable,ɪnvˈɛɹɪəbəl,B2,invariable,1,7283,,
vetřelec,intruder,ɪntɹˈuːdɚ,B2,intruder,1,7284,,
urážka,insult,ˈɪnsʌlt,B2,insult,1,7285,,
urazit,insult,ˈɪnsʌlt,B2,insult,1,7286,,
integrovat,integrate,ˈɪntᵻɡɹˌeɪt,B2,integrate,1,7287,,
intelektuální,intellectual,ˌɪntəlˈɛktʃuːəl,B2,intellectual,1,7288,,
intelektuál,intellectual,ˌɪntəlˈɛktʃuːəl,B2,intellectual,1,7289,,
úmysl,intent,ɪntˈɛnt,B2,intent,1,7290,,
interaktivní,interactive,ˌɪntɚɹˈæktɪv,B2,interactive,1,7291,,
věci,belongings,bᵻlˈɔŋɪŋz,B2,belongings,1,7292,,
zasahovat,interfere,ˌɪntəfˈɪɹ,B2,interfere,1,7293,,
interiér,interior,ɪntˈɪɹiɚ,B2,interior,1,7294,,
vniknutí,intrusion,ɪntɹˈuːʒən,B2,intrusion,1,7295,,
mezilidské,interpersonal,ˌɪntɚpˈɜːsənəl,B2,interpersonal,1,7296,,
výklad,interpretation,ɪntˌɜːpɹɪtˈeɪʃən,B2,interpretation,1,7297,,
tlumočník,interpreter,ɪntˈɜːpɹɪɾɚ,B2,interpreter,1,7298,,
přerušení,interruption,ˌɪntɚɹˈʌpʃən,B2,interruption,1,7299,,
průsečík,intersection,ˌɪntɚsˈɛkʃən,B2,intersection,1,7300,,
darmošlap,layabout,lˈeɪɐbˌaʊt,B2,layabout,1,7301,,
nedostatečné,insufficient,ɪnsəfˈɪʃənt,B2,insufficient,1,7302,,
níže,bellow,bˈɛloʊ,B2,bellow,1,7303,,
intimní,intimate,ˈɪntᵻmət,B2,intimate,1,7304,,
intranzitivní,intransitive,ɪntɹˈænsᵻtˌɪv,B2,intransitive,1,7305,,
intravenózní,intravenous,ˌɪntɹəvˈiːnəs,B2,intravenous,1,7306,,
interpretovat,interpret,ɪntˈɜːpɹɪt,B2,interpret,1,7307,,
čelist,jaw,dʒˈɔː,B2,jaw,1,7308,,
rušit,intrude,ɪntɹˈuːd,B2,intrude,1,7309,,
ohrozit,jeopardise,dʒˈɛpɚdˌaɪz,B2,jeopardise,1,7310,,
označení,label,lˈeɪbəl,B2,label,1,7311,,
dělník,labourer,lˈeɪbɚɹɚ,B2,labourer,1,7312,,
chromý,lame,lˈeɪm,B2,lame,1,7313,,
kopí,lance,lˈæns,B2,lance,1,7314,,
okruh (závodu),lap,lˈæp,B2,lap,1,7315,,
trávník,lawn,lˈɔːn,B2,lawn,1,7316,,
zákonodárce,lawmaker,lˈɔːmeɪkɚ,B2,lawmaker,1,7317,,
láva,lava,lˈɑːvə,B2,lava,1,7318,,
žárlivě,jealously,dʒˈɛləsli,B2,jealously,1,7319,,
prádelna,laundry,lˈɔːndɹi,B2,laundry,1,7320,,
druhý ze dvou,latter,lˈæɾɚ,B2,latter,1,7321,,
beagle,beagle,bˈiːɡəl,B2,beagle,1,7322,,
zobák,beak,bˈiːk,B2,beak,1,7323,,
přistání,landing,lˈændɪŋ,B2,landing,1,7324,,
na poslední chvíli,last-minute,lˈæstmˈɪnɪt,B2,lastminute,1,7325,,
bytná,landlady,lˈændleɪdi,B2,landlady,1,7326,,
naposledy,lastly,lˈæstli,B2,lastly,1,7327,,
paprsek,beam,bˈiːm,B2,beam,1,7328,,
na poslední chvíli,last minute,lˈæst mˈɪnɪt,B2,last_minute,1,7329,,
laser,laser,lˈeɪzɚ,B2,laser,1,7330,,
skotačit,lark,lˈɑːɹk,B2,lark,1,7331,,
sesuv půdy,landslide,lˈændslaɪd,B2,landslide,1,7332,,
známý,known,nˈoʊn,B2,known,1,7333,,
vědomě,knowingly,nˈoʊɪŋli,B2,knowingly,1,7334,,
notebook,laptop,lˈæptɑːp,B2,laptop,1,7335,,
ložisko,bearing,bˈɛɹɪŋ,B2,bearing,1,7336,,
uzel,knot,nˈɑːt,B2,knot,1,7337,,
klokan,kangaroo,kˈæŋɡɐɹˌuː,B2,kangaroo,1,7338,,
ospravedlnit,justify,dʒˈʌstᵻfˌaɪ,B2,justify,1,7339,,
jury,jury,dʒˈʊɹɹi,B2,jury,1,7340,,
karaoke,karaoke,kˌæɹɪˈoʊki,B2,karaoke,1,7341,,
porotce,juror,dʒjˈʊɹɹɚ,B2,juror,1,7342,,
nekvalitní potraviny,junk food,dʒˈʌŋk fˈuːd,B2,junk_food,1,7343,,
džudo,judo,dʒˈuːdoʊ,B2,judo,1,7344,,
horlivý,keen,kˈiːn,B2,keen,1,7345,,
brankář,keeper,kˈiːpɚ,B2,keeper,1,7346,,
kloub,joint,dʒˈɔɪnt,B2,joint,1,7347,,
petrolej,kerosene,kˈɛɹəsˌiːn,B2,kerosene,1,7348,,
stisknutí klávesy,keystroke,kˈiːstɹoʊk,B2,keystroke,1,7349,,
zkrášlit,beautify,bjˈuːɾᵻfˌaɪ,B2,beautify,1,7350,,
porazit,beat,bˈiːt,B2,beat,1,7351,,
běhat,jog,dʒˈɑːɡ,B2,jog,1,7352,,
klenotník,jeweller,dʒˈuːəlɚ,B2,jeweller,1,7353,,
klečet,kneel,nˈiːl,B2,kneel,1,7354,,
žurnalistika,journalism,dʒˈɜːnəlˌɪzəm,B2,journalism,1,7355,,
estetický,aesthetic,ɛsθˈɛɾɪk,C1,aesthetic,1,7356,,
esteticky,aesthetically,ɛsθˈɛɾɪkli,C1,aesthetically,1,7357,,
zkoumat,scrutinise,skɹˈuːtɪnˌaɪz,C1,scrutinise,1,7358,,
troubit,honk,hˈɔŋk,C1,honk,1,7359,,
naladit,tune,tˈuːn,C1,tune,1,7360,,
spontánně,spontaneously,spɑːntˈeɪniəsli,C1,spontaneously,1,7361,,
vtípek,quip,kwˈɪp,C1,quip,1,7362,,
vtípkovat,quip,kwˈɪp,C1,quip,1,7363,,
woo,woo,wˈuː,C1,woo,1,7364,,
věrohodný,plausible,plˈɔːzᵻbəl,C1,plausible,1,7365,,
pravděpodobnost,plausibility,plˌɔːzᵻbˈɪlᵻɾi,C1,plausibility,1,7366,,
věrohodně,plausibly,plˈɔːzᵻbli,C1,plausibly,1,7367,,
instinktivní,instinctive,ɪnstˈɪŋktɪv,C1,instinctive,1,7368,,
instinktivně,instinctively,ɪnstˈɪŋktɪvli,C1,instinctively,1,7369,,
stylistický,stylistic,staɪlˈɪstɪk,C1,stylistic,1,7370,,
stylisticky,stylistically,staɪlˈɪstɪkli,C1,stylistically,1,7371,,
dědictví,inheritance,ɪnhˈɛɹɪtəns,C1,inheritance,1,7372,,
vlastní,inherent,ɪnhˈiəɹənt,C1,inherent,1,7373,,
ze své podstaty,inherently,ɪnhˈiəɹəntli,C1,inherently,1,7374,,
zkoumání,scrutiny,skɹˈuːtɪni,C1,scrutiny,1,7375,,
spontánní,spontaneous,spɑːntˈeɪniəs,C1,spontaneous,1,7376,,
troubení,honk,hˈɔŋk,C1,honk,1,7377,,
kritérií,criteria,kɹaɪtˈiəɹɪə,C1,criteria,1,7378,,
inovační,innovative,ˈɪnəvˌeɪɾɪv,C1,innovative,1,7379,,
provokativní,provocative,pɹəvˈɑːkətˌɪv,C1,provocative,1,7380,,
provokativně,provocatively,pɹəvˈɑːkətˌɪvli,C1,provocatively,1,7381,,
sevřít,clench,klˈɛntʃ,C1,clench,1,7382,,
smlouvat,haggle,hˈæɡəl,C1,haggle,1,7383,,
opovržení,scorn,skˈɔːɹn,C1,scorn,1,7384,,
pohrdavý,scornful,skˈɔːɹnfəl,C1,scornful,1,7385,,
opovržlivě,scornfully,skˈɔːɹnfəli,C1,scornfully,1,7386,,
provokovat,provoke,pɹəvˈoʊk,C1,provoke,1,7387,,
animovaně,animatedly,ˈænɪmˌeɪɾɪdli,C1,animatedly,1,7388,,
zatemnit,obscure,əbskjˈʊɹ,C1,obscure,1,7389,,
povrchně,superficially,sˈuːpɚfˈɪʃəli,C1,superficially,1,7390,,
nezřetelně,obscurely,əbskjˈʊɹli,C1,obscurely,1,7391,,
póza,pose,pˈoʊz,C1,pose,1,7392,,
nadmořská výška,elevation,ˌɛlɪvˈeɪʃən,C1,elevation,1,7393,,
obskurní,obscure,əbskjˈʊɹ,C1,obscure,1,7394,,
inovace,innovation,ˌɪnəvˈeɪʃən,C1,innovation,1,7395,,
vitalita,vitality,vaɪtˈælᵻɾi,C1,vitality,1,7396,,
upřímný,candid,kˈændɪd,C1,candid,1,7397,,
znalec,connoisseur,kˌɑːnəsˈʊɹ,C1,connoisseur,1,7398,,
abstrakce,abstraction,ɐbstɹˈækʃən,C1,abstraction,1,7399,,
rapl,tantrum,tˈæntɹəm,C1,tantrum,1,7400,,
vyřadit,discard,dɪskˈɑːɹd,C1,discard,1,7401,,
osudovost,fatality,feɪtˈælᵻɾi,C1,fatality,1,7402,,
upřímně,candidly,kˈændɪdli,C1,candidly,1,7403,,
ztuhnout,stiffen,stˈɪfən,C1,stiffen,1,7404,,
lichotit,flatter,flˈæɾɚ,C1,flatter,1,7405,,
lichocení,flattery,flˈæɾɚɹi,C1,flattery,1,7406,,
bezcílný,aimless,ˈeɪmləs,C1,aimless,1,7407,,
bezcílně,aimlessly,ˈeɪmləsli,C1,aimlessly,1,7408,,
bezvýznamný,meaningless,mˈiːnɪŋləs,C1,meaningless,1,7409,,
nesmyslně,meaninglessly,mˈiːnɪŋləsli,C1,meaninglessly,1,7410,,
zalesněný,wooded,wˈʊdᵻd,C1,wooded,1,7411,,
povrchní,superficial,sˈuːpɚfˈɪʃəl,C1,superficial,1,7412,,
divergentní,divergent,daɪvˈɜːdʒənt,C1,divergent,1,7413,,
stroze,baldly,bˈɔːldli,C1,baldly,1,7414,,
hluboce,profoundly,pɹəfˈaʊndli,C1,profoundly,1,7415,,
hluboký,profound,pɹəfˈaʊnd,C1,profound,1,7416,,
vítězně,victoriously,vɪktˈɔːɹiəsli,C1,victoriously,1,7417,,
vítězný,victorious,vɪktˈɔːɹiəs,C1,victorious,1,7418,,
protivník,adversary,ˈædvɚsɚɹi,C1,adversary,1,7419,,
ovce,ewe,jˈuː,C1,ewe,1,7420,,
jalovice,heifer,hˈɛfɚ,C1,heifer,1,7421,,
lýtko,calf,kˈæf,C1,calf,1,7422,,
akr,acre,ˈeɪkɚ,C1,acre,1,7423,,
blaho,bliss,blˈɪs,C1,bliss,1,7424,,
šnek,snail,snˈeɪl,C1,snail,1,7425,,
vousatý,bearded,bˈɪɹdᵻd,C1,bearded,1,7426,,
unisono,unison,jˈuːnɪsən,C1,unison,1,7427,,
váhat,dither,dˈɪðɚ,C1,dither,1,7428,,
trik,ploy,plˈɔɪ,C1,ploy,1,7429,,
výdrž,stamina,stˈæmɪnə,C1,stamina,1,7430,,
trampolína,trampoline,tɹˈæmpəlˌiːn,C1,trampoline,1,7431,,
pohovka,settee,sɛtˈiː,C1,settee,1,7432,,
obavami,apprehensive,ˌæpɹihˈɛnsɪv,C1,apprehensive,1,7433,,
chaoticky,chaotically,keɪˈɑːɾɪkli,C1,chaotically,1,7434,,
temperamentní,bubbly,bˈʌbli,C1,bubbly,1,7435,,
fialový,violet,vˈaɪəlɪt,C1,violet,1,7436,,
pocákat,splatter,splˈæɾɚ,C1,splatter,1,7437,,
únavně,tediously,tˈiːdiəsli,C1,tediously,1,7438,,
montérky,overalls,ˌoʊvɚɹˈɔːlz,C1,overalls,1,7439,,
profesionalita,professionalism,pɹəfˈɛʃənəlˌɪzəm,C1,professionalism,1,7440,,
umělecky,artistically,ɑːɹtˈɪstɪkli,C1,artistically,1,7441,,
popularizace,popularization,pˌɑːpjʊlɚɹᵻzˈeɪʃən,C1,popularization,1,7442,,
divergence,divergence,daɪvˈɜːdʒəns,C1,divergence,1,7443,,
rozcházet se,diverge,daɪvˈɜːdʒ,C1,diverge,1,7444,,
nepostradatelný,indispensable,ˌɪndɪspˈɛnsəbəl,C1,indispensable,1,7445,,
lékárna,dispensary,dɪspˈɛnsɚɹi,C1,dispensary,1,7446,,
postradatelný,dispensable,dɪspˈɛnsəbəl,C1,dispensable,1,7447,,
vydávat,dispense,dɪspˈɛns,C1,dispense,1,7448,,
lepkavý,clammy,klˈæmi,C1,clammy,1,7449,,
vydra,otter,ˈɑːɾɚ,C1,otter,1,7450,,
nádoba,utensil,juːtˈɛnsəl,C1,utensil,1,7451,,
fyzička,physique,fɪzˈiːk,C1,physique,1,7452,,
frakce,faction,fˈækʃən,C1,faction,1,7453,,
zlomek,fraction,fɹˈækʃən,C1,fraction,1,7454,,
genom,genome,dʒˈiːnoʊm,C1,genome,1,7455,,
zvěčnit,immortalize,ɪmˈɔːɹɾəlˌaɪz,C1,immortalize,1,7456,,
exodus,exodus,ˈɛksədəs,C1,exodus,1,7457,,
shodit ze sebe,shed,ʃˈɛd,C1,shed,1,7458,,
chlubit se,boast,bˈoʊst,C1,boast,1,7459,,
přejít k čemu,lapse,lˈæps,C1,lapse,1,7460,,
nekonečná,ceaseless,sˈiːsləs,C1,ceaseless,1,7461,,
neustále,ceaselessly,sˈiːsləsli,C1,ceaselessly,1,7462,,
vyvrcholení,climax,klˈaɪmæks,C1,climax,1,7463,,
prasknout,burst,bˈɜːst,C1,burst,1,7464,,
vrcholný,climactic,klaɪmˈæktɪk,C1,climactic,1,7465,,
rvačka,scramble,skɹˈæmbəl,C1,scramble,1,7466,,
propadnout,forfeit,fˈɔːɹfɪt,C1,forfeit,1,7467,,
škubnutí,twitch,twˈɪtʃ,C1,twitch,1,7468,,
trhnout,twitch,twˈɪtʃ,C1,twitch,1,7469,,
intelekt,intellect,ˈɪntəlˌɛkt,C1,intellect,1,7470,,
klesání,descent,dᵻsˈɛnt,C1,descent,1,7471,,
antiklimatická,anticlimactic,ˌæntɪklaɪmˈæktɪk,C1,anticlimactic,1,7472,,
posloupnost,succession,səksˈɛʃən,C1,succession,1,7473,,
švihnutí,flick,flˈɪk,C1,flick,1,7474,,
tvrdit,allege,ɐlˈɛdʒ,C1,allege,1,7475,,
úplatek,bribe,bɹˈaɪb,C1,bribe,1,7476,,
uplácet,bribe,bɹˈaɪb,C1,bribe,1,7477,,
podplácení,bribery,bɹˈaɪbɚɹi,C1,bribery,1,7478,,
zařazení,inclusion,ɪŋklˈuːʒən,C1,inclusion,1,7479,,
včetně,inclusive,ɪŋklˈuːsɪv,C1,inclusive,1,7480,,
včetně,inclusively,ɪŋklˈuːsɪvli,C1,inclusively,1,7481,,
nepřesvědčivé,unconvincing,ʌŋkənvˈɪnsɪŋ,C1,unconvincing,1,7482,,
nepřesvědčivě,unconvincingly,ʌŋkənvˈɪnsɪŋli,C1,unconvincingly,1,7483,,
dobít,recharge,ɹᵻtʃˈɑːɹdʒ,C1,recharge,1,7484,,
usnadnění,facilitation,fəsˌɪlɪtˈeɪʃən,C1,facilitation,1,7485,,
podmínka,condition,kəndˈɪʃən,C1,condition,1,7486,,
podmíněný,conditional,kəndˈɪʃənəl,C1,conditional,1,7487,,
podmíněně,conditionally,kəndˈɪʃənəli,C1,conditionally,1,7488,,
šlapat,tread,tɹˈɛd,C1,tread,1,7489,,
ladit,tone,tˈoʊn,C1,tone,1,7490,,
vyslovit,voice,vˈɔɪs,C1,voice,1,7491,,
nezáviděníhodný,unenviable,ˌʌnˈɛnviəbəl,C1,unenviable,1,7492,,
houževnatost,toughness,tˈʌfnəs,C1,toughness,1,7493,,
odvolání,recall,ɹˈiːkɔːl,C1,recall,1,7494,,
vzpomínka,recollection,ɹˌɛkəlˈɛkʃən,C1,recollection,1,7495,,
instalatérství,plumbing,plˈʌmɪŋ,C1,plumbing,1,7496,,
uvaděč,usher,ˈʌʃɚ,C1,usher,1,7497,,
zamračit se,glum,ɡlˈʌm,C1,glum,1,7498,,
zachmuřeně,glumly,ɡlˈʌmli,C1,glumly,1,7499,,
statečně,gamely,ɡˈeɪmli,C1,gamely,1,7500,,
pitvat,dissect,dˈaɪsɛkt,C1,dissect,1,7501,,
pitva,dissection,daɪsˈɛkʃən,C1,dissection,1,7502,,
chválit,commend,kəmˈɛnd,C1,commend,1,7503,,
vyznamenání,commendation,kˌɑːməndˈeɪʃən,C1,commendation,1,7504,,
tím,thereby,ðɛɹbˈaɪ,C1,thereby,1,7505,,
blikat,flicker,flˈɪkɚ,C1,flicker,1,7506,,
nezáviděníhodně,unenviably,ˌʌnˈɛnviəbli,C1,unenviably,1,7507,,
zívat,gape,ɡˈeɪp,C1,gape,1,7508,,
poddajný,supple,sˈʌpəl,C1,supple,1,7509,,
exoticky,exotically,ɛɡzˈɑːɾɪkli,C1,exotically,1,7510,,
baňka,flask,flˈæsk,C1,flask,1,7511,,
prostorný,spacious,spˈeɪʃəs,C1,spacious,1,7512,,
labužník,gourmet,ɡˈʊɹmeɪ,C1,gourmet,1,7513,,
bohatý,rich,ɹˈɪtʃ,C1,rich,1,7514,,
vykouzlit,conjure,kˈʌndʒɚ,C1,conjure,1,7515,,
krémová,creamy,kɹˈiːmi,C1,creamy,1,7516,,
sauna,sauna,sˈɔːnə,C1,sauna,1,7517,,
nápravná,remedial,ɹᵻmˈiːdɪəl,C1,remedial,1,7518,,
pózovat,posture,pˈɔstʃɚ,C1,posture,1,7519,,
usedlý,sedate,sᵻdˈeɪt,C1,sedate,1,7520,,
spojka,clutch,klˈʌtʃ,C1,clutch,1,7521,,
na dálku,remotely,ɹᵻmˈoʊtli,C1,remotely,1,7522,,
usedle,sedately,sᵻdˈeɪtli,C1,sedately,1,7523,,
pomalý,sedate,sᵻdˈeɪt,C1,sedate,1,7524,,
grapefruit,grapefruit,ɡɹˈeɪpfɹuːt,C1,grapefruit,1,7525,,
zneklidňující,disquieting,dɪskwˈaɪəɾɪŋ,C1,disquieting,1,7526,,
manikúra,manicure,mˈænɪkjˌʊɹ,C1,manicure,1,7527,,
pedikúra,pedicure,pˈɛdɪkjˌʊɹ,C1,pedicure,1,7528,,
lícní,facial,fˈeɪʃəl,C1,facial,1,7529,,
kytice,bouquet,buːkˈeɪ,C1,bouquet,1,7530,,
renovovat,refurbish,ɹᵻfˈɜːbɪʃ,C1,refurbish,1,7531,,
renovace,refurbishment,ɹᵻfˈɜːbɪʃmənt,C1,refurbishment,1,7532,,
důvody,grounds,ɡɹˈaʊndz,C1,grounds,1,7533,,
pozemky,grounds,ɡɹˈaʊndz,C1,grounds,1,7534,,
letargie,lethargy,lˈɛθɚdʒi,C1,lethargy,1,7535,,
letargický,lethargic,lɛθˈɑːɹdʒɪk,C1,lethargic,1,7536,,
letargicky,lethargically,lɛθˈɑːɹdʒɪkli,C1,lethargically,1,7537,,
majestátní,stately,stˈeɪtli,C1,stately,1,7538,,
konzervovat,conserve,kənsˈɜːv,C1,conserve,1,7539,,
konzervatoř,conservatory,kənsˈɜːvətˌɔːɹi,C1,conservatory,1,7540,,
zuřivě,fiercely,fˈɪɹsli,C1,fiercely,1,7541,,
formalita,formality,fɔːɹmˈælᵻɾi,C1,formality,1,7542,,
okounět,gape,ɡˈeɪp,C1,gape,1,7543,,
