czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
větrání,ventilation,vˌɛntɪlˈeɪʃən,C1,ventilation,1,8257,,
ventilovat,ventilate,vˈɛntᵻlˌeɪt,C1,ventilate,1,8258,,
výrok,verdict,vˈɜːdɪkt,C1,verdict,1,8259,,
pracovní,occupational,ˌɑːkjʊpˈeɪʃənəl,C1,occupational,1,8260,,
veranda,verandah,vˈɛɹændə,C1,verandah,1,8261,,
sporné,contested,kəntˈɛstᵻd,C1,contested,1,8262,,
svalnatý,muscular,mˈʌskjʊlɚ,C1,muscular,1,8263,,
směšné,ludicrous,lˈuːdɪkɹəs,C1,ludicrous,1,8264,,
pokrytectví,hypocrisy,hɪpˈɑːkɹəsi,C1,hypocrisy,1,8265,,
pokrytecký,hypocritical,hˌɪpəkɹˈɪɾɪkəl,C1,hypocritical,1,8266,,
neutralizovat,neutralise,nˈuːtɹəlˌaɪz,C1,neutralise,1,8267,,
plaketa,plaque,plˈæk,C1,plaque,1,8268,,
geniální,ingenious,ɪndʒˈiːniəs,C1,ingenious,1,8269,,
obrátit se na,turn to,tˈɜːn tuː,C1,turn_to,1,8270,,
monotonie,monotony,mənˈɑːtəni,C1,monotony,1,8271,,
jednotvárně,monotonously,mənˈɑːtənəsli,C1,monotonously,1,8272,,
monotónní,monotonous,mənˈɑːtənəs,C1,monotonous,1,8273,,
míza,sap,sˈæp,C1,sap,1,8274,,
oplývat,abound,ɐbˈaʊnd,C1,abound,1,8275,,
vrhnout se,pounce,pˈaʊns,C1,pounce,1,8276,,
děsivě,appallingly,ɐpˈɔːlɪŋli,C1,appallingly,1,8277,,
otřesné,appalling,ɐpˈɔːlɪŋ,C1,appalling,1,8278,,
konsternovat,appal,ɐpˈɔːl,C1,appal,1,8279,,
elastický,elastic,ᵻlˈæstɪk,C1,elastic,1,8280,,
nevýrazný,lacklustre,lˈæklʌstɚ,C1,lacklustre,1,8281,,
synteticky,synthetically,sɪnθˈɛɾɪkli,C1,synthetically,1,8282,,
syntetický,synthetic,sɪnθˈɛɾɪk,C1,synthetic,1,8283,,
dědictví,legacy,lˈɛɡəsi,C1,legacy,1,8284,,
odkázat,bequeath,bᵻkwˈiːθ,C1,bequeath,1,8285,,
výbušně,explosively,ɛksplˈoʊsɪvli,C1,explosively,1,8286,,
benigně,benignly,bᵻnˈaɪnli,C1,benignly,1,8287,,
benigní,benign,bᵻnˈaɪn,C1,benign,1,8288,,
panoramatický,panoramic,pˌænɚɹˈæmɪk,C1,panoramic,1,8289,,
panoráma,panorama,pˌænɚɹˈæmə,C1,panorama,1,8290,,
vynalézavost,ingenuity,ˌɪndʒᵻnjˈuːɪɾi,C1,ingenuity,1,8291,,
rozrůstat se,sprawl,spɹˈɔːl,C1,sprawl,1,8292,,
svérázný,quirky,kwˈɜːki,C1,quirky,1,8293,,
neutralizace,neutralisation,nˌuːtɹələzˈeɪʃən,C1,neutralisation,1,8294,,
slintat,salivate,sˈælᵻvˌeɪt,C1,salivate,1,8295,,
zastavení,cessation,sɛsˈeɪʃən,C1,cessation,1,8296,,
lítost,remorse,ɹᵻmˈɔːɹs,C1,remorse,1,8297,,
blízkost,closeness,klˈoʊsnəs,C1,closeness,1,8298,,
kulečník,billiards,bˈɪlɪɚdz,C1,billiards,1,8299,,
poloostrov,peninsula,pənˈɪnsjʊlə,C1,peninsula,1,8300,,
spartánský,spartan,spˈɑːɹtən,C1,spartan,1,8301,,
klid,tranquility,tɹæŋkwˈɪlᵻɾi,C1,tranquility,1,8302,,
klidný,tranquil,tɹˈæŋkwɪl,C1,tranquil,1,8303,,
šťavnatě,succulently,sˈʌkjʊləntli,C1,succulently,1,8304,,
šťavnatý,succulent,sˈʌkjʊlənt,C1,succulent,1,8305,,
testament,testament,tˈɛstəmənt,C1,testament,1,8306,,
zboží,wares,wˈɛɹz,C1,wares,1,8307,,
sešívačka,staple,stˈeɪpəl,C1,staple,1,8308,,
bezplatný,complimentary,kˌɑːmplɪmˈɛntɚɹi,C1,complimentary,1,8309,,
komplementární,complementary,kˌɑːmplɪmˈɛntɚɹi,C1,complementary,1,8310,,
charakterizace,characterisation,kˌæɹɪktɚɹaɪzˈeɪʃən,C1,characterisation,1,8311,,
přirážka,mark-up,mˈɑːɹkˈʌp,C1,markup,1,8312,,
digitalizovat,digitalise,dˈɪdʒɪɾəlˌaɪz,C1,digitalise,1,8313,,
hromadně nahoru,bulk up,bˈʌlk ˈʌp,C1,bulk_up,1,8314,,
objemný,bulky,bˈʌlki,C1,bulky,1,8315,,
hromadně,bulk,bˈʌlk,C1,bulk,1,8316,,
příslušenství,fixture,fˈɪkstʃɚ,C1,fixture,1,8317,,
zvýšit,heighten,hˈaɪʔn̩,C1,heighten,1,8318,,
bez pomoci,unassisted,ʌnɐsˈɪstᵻd,C1,unassisted,1,8319,,
nevyčerpatelný,inexhaustible,ˌɪnɛɡzˈɔːstᵻbəl,C1,inexhaustible,1,8320,,
neomluvitelně,inexcusably,ˌɪnɛkskjˈuːsəbli,C1,inexcusably,1,8321,,
neomluvitelné,inexcusable,ˌɪnɛkskjˈuːsəbəl,C1,inexcusable,1,8322,,
nemilosrdně,remorselessly,ɹᵻmˈɔːɹsləsli,C1,remorselessly,1,8323,,
lítostivě,remorsefully,ɹᵻmˈɔːɹsfəli,C1,remorsefully,1,8324,,
nemilosrdný,remorseless,ɹᵻmˈɔːɹsləs,C1,remorseless,1,8325,,
digitalizace,digitalisation,dˌɪdʒɪɾələzˈeɪʃən,C1,digitalisation,1,8326,,
pokrytec,hypocrite,hˈɪpəkɹˌɪt,C1,hypocrite,1,8327,,
dramatik,dramatist,dɹˈæmətˌɪst,C1,dramatist,1,8328,,
předměstský,suburban,səbˈɜːbən,C1,suburban,1,8329,,
kousavý,scathing,skˈeɪðɪŋ,C1,scathing,1,8330,,
zmatek,turmoil,tˈɜːmɔɪl,C1,turmoil,1,8331,,
debut,debut,deɪbjˈuː,C1,debut,1,8332,,
ponořit se,plunge,plˈʌndʒ,C1,plunge,1,8333,,
nýtování,riveting,ɹˈɪvɪɾɪŋ,C1,riveting,1,8334,,
manévr,manoeuvre,mənˈuːvɚ,C1,manoeuvre,1,8335,,
zatímco,whilst,wˈaɪlst,C1,whilst,1,8336,,
kontextově,contextually,kəntˈɛkstʃuːəli,C1,contextually,1,8337,,
urychlit,expedite,ˈɛkspədˌaɪt,C1,expedite,1,8339,,
nalodit se,embark,ɛmbˈɑːɹk,C1,embark,1,8340,,
primitivně,primitively,pɹˈɪmᵻtˌɪvli,C1,primitively,1,8341,,
podřízený,subordinate,sʌbˈɔːɹdᵻnət,C1,subordinate,1,8342,,
neposlušně,insubordinately,ˌɪnsəbˈɔːɹdᵻnətli,C1,insubordinately,1,8343,,
neposlušnost,insubordination,ˌɪnsəbˌɔːɹdᵻnˈeɪʃən,C1,insubordination,1,8344,,
neposlušný,insubordinate,ˌɪnsəbˈɔːɹdᵻnət,C1,insubordinate,1,8345,,
schéma,chart,tʃˈɑːɹt,C1,chart,1,8346,,
retrace,retrace,ɹᵻtɹˈeɪs,C1,retrace,1,8347,,
amatér,amateur,ˈæmətʃɚ,C1,amateur,1,8348,,
chuťový pohárek,tastebud,tˈeɪstbʌd,C1,tastebud,1,8349,,
otupit,numb,nˈʌm,C1,numb,1,8350,,
otupělý,numb,nˈʌm,C1,numb,1,8351,,
jednotnost,uniformity,jˌuːnɪfˈɔːɹmᵻɾi,C1,uniformity,1,8352,,
obchodně,commercially,kəmˈɜːʃəli,C1,commercially,1,8353,,
sklizeň,harvest,hˈɑːɹvɪst,C1,harvest,1,8354,,
porodní asistentka,midwife,mˈɪdwaɪf,C1,midwife,1,8355,,
pokrytecky,hypocritically,hˌɪpəkɹˈɪɾɪkli,C1,hypocritically,1,8356,,
neškodlivý,unscathing,ʌnskˈeɪðɪŋ,C1,unscathing,1,8357,,
spletitý,convoluted,kˌɑːnvəlˈuːɾᵻd,C1,convoluted,1,8358,,
neohrožený,undaunted,ʌndˈɔːntᵻd,C1,undaunted,1,8359,,
odvážný,gutsy,ɡˈʌtsi,C1,gutsy,1,8360,,
zneklidnit,unsettle,ʌnsˈɛɾəl,C1,unsettle,1,8361,,
zneklidňující,unsettling,ʌnsˈɛɾəlɪŋ,C1,unsettling,1,8362,,
chtíč,lust,lˈʌst,C1,lust,1,8363,,
zaseknout,hack,hˈæk,C1,hack,1,8364,,
zásek,hack,hˈæk,C1,hack,1,8365,,
tělesnost,physicality,fˈɪzɪkˈælᵻɾi,C1,physicality,1,8366,,
rozjařenost,exhilaration,ɛɡzˌɪlɐɹˈeɪʃən,C1,exhilaration,1,8367,,
osvěžující,exhilarating,ɛɡzˈɪlɐɹəɾɪŋ,C1,exhilarating,1,8368,,
osvěžit,exhilarate,ɛɡzˈɪlæɹət,C1,exhilarate,1,8369,,
salto,somersault,sˈʌməsˌɔlt,C1,somersault,1,8370,,
výklenek,niche,nˈɪtʃ,C1,niche,1,8371,,
sbírat,glean,ɡlˈiːn,C1,glean,1,8372,,
šustit,rustle,ɹˈʌsəl,C1,rustle,1,8373,,
předměstí,suburbia,sʌbˈɜːbiə,C1,suburbia,1,8374,,
šustění,rustle,ɹˈʌsəl,C1,rustle,1,8375,,
prozrazující,telltale,tˈɛlteɪl,C1,telltale,1,8376,,
prodloužit,elongate,ˈiːlˌɑːŋɡeɪt,C1,elongate,1,8377,,
hlodat,gnaw,nˈɔː,C1,gnaw,1,8378,,
dláto,chiselled,tʃˈɪzəld,C1,chiselled,1,8379,,
dláto,chisel,tʃˈɪzəl,C1,chisel,1,8380,,
řez,incision,ɪnsˈɪʒən,C1,incision,1,8381,,
řezák,incisor,ɪnsˈaɪzɚ,C1,incisor,1,8382,,
uniknout,elude,ᵻlˈuːd,C1,elude,1,8383,,
nepolapitelný,elusive,ᵻlˈuːsɪv,C1,elusive,1,8384,,
zobrazení,portrayal,pɔːɹtɹˈeɪəl,C1,portrayal,1,8385,,
zobrazit,portray,pɔːɹtɹˈeɪ,C1,portray,1,8386,,
fraška,farce,fˈɑːɹs,C1,farce,1,8387,,
dutina,cavity,kˈævᵻɾi,C1,cavity,1,8389,,
nepropustný,impervious,ɪmpˈɜːviəs,C1,impervious,1,8390,,
byrokratický,bureaucratic,bjˌʊɹɹoʊkɹˈæɾɪk,C1,bureaucratic,1,8391,,
naivně,naively,naɪˈiːvli,C1,naively,1,8392,,
hrdinka,heroine,hˈɛɹoʊˌɪn,C1,heroine,1,8396,,
eticky,ethically,ˈɛθɪkli,C1,ethically,1,8397,,
etický,ethical,ˈɛθɪkəl,C1,ethical,1,8398,,
úcta,veneration,vˌɛnɚɹˈeɪʃən,C1,veneration,1,8399,,
ctít,venerate,vˈɛnɚɹˌeɪt,C1,venerate,1,8400,,
naivita,naivety,naɪˈiːvɪɾi,C1,naivety,1,8401,,
mytologický,mythological,mˌɪθəlˈɑːdʒɪkəl,C1,mythological,1,8402,,
loudit,stray,stɹˈeɪ,C1,stray,1,8403,,
zbloudilý,stray,stɹˈeɪ,C1,stray,1,8404,,
bezstarostně,blithely,blˈaɪðli,C1,blithely,1,8405,,
okouzlující,beguilingly,bᵻɡˈaɪlɪŋli,C1,beguilingly,1,8406,,
okouzlující,beguiling,bᵻɡˈaɪlɪŋ,C1,beguiling,1,8407,,
kašpar,buffoon,bəfˈuːn,C1,buffoon,1,8408,,
odstraněno,removed,ɹᵻmˈuːvd,C1,removed,1,8409,,
neochvějně,unwaveringly,ʌnwˈeɪvɚɹɪŋli,C1,unwaveringly,1,8410,,
neochvějný,unwavering,ʌnwˈeɪvɚɹɪŋ,C1,unwavering,1,8411,,
ledabyle,slackly,slˈækli,C1,slackly,1,8412,,
flákat se,slack,slˈæk,C1,slack,1,8413,,
ochablý,slack,slˈæk,C1,slack,1,8414,,
překvapivě,startlingly,stˈɑːɹɾəlɪŋli,C1,startlingly,1,8415,,
překvapující,startling,stˈɑːɹɾəlɪŋ,C1,startling,1,8416,,
trikot,jersey,dʒˈɜːsi,C1,jersey,1,8417,,
napjatě,tautly,tˈɔːtli,C1,tautly,1,8418,,
napjatý,taut,tˈɔːt,C1,taut,1,8419,,
bláznivý,zany,zˈeɪni,C1,zany,1,8420,,
oddaný,devotee,dˌɛvoʊtˈiː,C1,devotee,1,8421,,
balzám,salve,sˈælv,C1,salve,1,8422,,
spása,salvation,sælvˈeɪʃən,C1,salvation,1,8423,,
pohltit,engross,ɛŋɡɹˈoʊs,C1,engross,1,8424,,
zahájení,launch,lˈɑːntʃ,C1,launch,1,8425,,
magnát,tycoon,taɪkˈuːn,C1,tycoon,1,8426,,
začátek,outset,ˈaʊtsɛt,C1,outset,1,8427,,
vnímavě,perceptively,pɚsˈɛptɪvli,C1,perceptively,1,8428,,
vnímavý,perceptive,pɚsˈɛptɪv,C1,perceptive,1,8429,,
rozmotaný,untangled,ʌntˈæŋɡəld,C1,untangled,1,8430,,
rozmotat,untangle,ʌntˈæŋɡəl,C1,untangle,1,8431,,
zamotaný,tangled,tˈæŋɡəld,C1,tangled,1,8432,,
zamotat,tangle,tˈæŋɡəl,C1,tangle,1,8433,,
spleť,tangle,tˈæŋɡəl,C1,tangle,1,8434,,
sentimentálně,sentimentally,sˌɛntɪmˈɛntəli,C1,sentimentally,1,8435,,
sentimentální,sentimental,sˌɛntɪmˈɛntəl,C1,sentimental,1,8436,,
překážka,impediment,ɪmpˈɛdɪmənt,C1,impediment,1,8437,,
sentiment,sentiment,sˈɛntɪmənt,C1,sentiment,1,8438,,
svěřit,confide,kənfˈaɪd,C1,confide,1,8439,,
básnířka,poetess,pˈoʊɪtˌɛs,C1,poetess,1,8440,,
ironicky,wryly,ɹˈaɪli,C1,wryly,1,8441,,
ironický,wry,ɹˈaɪ,C1,wry,1,8442,,
spravedlivě,justly,dʒˈʌstli,C1,justly,1,8443,,
kontinuita,continuity,kɑːntɪnjˈuːᵻɾi,C1,continuity,1,8444,,
kazatel,preacher,pɹˈiːtʃɚ,C1,preacher,1,8446,,
kázat,preach,pɹˈiːtʃ,C1,preach,1,8447,,
strakatý,motley,mˈɑːtli,C1,motley,1,8448,,
elán,verve,vˈɜːv,C1,verve,1,8449,,
staccato,staccato,stɐkˈɑːɾoʊ,C1,staccato,1,8450,,
zachránit,salvage,sˈælvɪdʒ,C1,salvage,1,8451,,
cítící,sentient,sˈɛnʃənt,C1,sentient,1,8452,,
pohlcující,engrossing,ɛŋɡɹˈoʊsɪŋ,C1,engrossing,1,8453,,
překážet,impede,ɪmpˈiːd,C1,impede,1,8454,,
relapsu,relapse,ɹᵻlˈæps,C1,relapse,1,8455,,
bujnost,exuberance,ɛɡzjˈuːbɚɹəns,C1,exuberance,1,8456,,
bujný,exuberant,ɛɡzjˈuːbɚɹənt,C1,exuberant,1,8457,,
prázdnota,blankness,blˈæŋknəs,C1,blankness,1,8458,,
vyhovující,compliantly,kəmplˈaɪəntli,C1,compliantly,1,8459,,
vyhovující,compliant,kəmplˈaɪənt,C1,compliant,1,8460,,
dodržování,compliance,kəmplˈaɪəns,C1,compliance,1,8461,,
vyhovět,comply,kəmplˈaɪ,C1,comply,1,8462,,
otlučený,battered,bˈæɾɚd,C1,battered,1,8463,,
zesílení,amplification,ˌæmplɪfɪkˈeɪʃən,C1,amplification,1,8464,,
bohatě,amply,ˈæmpli,C1,amply,1,8465,,
nábřeží,waterfront,wˈɔːɾɚfɹˌʌnt,C1,waterfront,1,8466,,
nespolehlivě,unreliably,ˌʌnɹᵻlˈaɪəbli,C1,unreliably,1,8467,,
tlouci,batter,bˈæɾɚ,C1,batter,1,8468,,
sada,battery,bˈæɾɚɹi,C1,battery,1,8469,,
těsto,batter,bˈæɾɚ,C1,batter,1,8470,,
rozpoznatelně,recognisably,ɹˈɛkəɡnˌaɪzəbli,C1,recognisably,1,8471,,
rozpoznatelný,recognisable,ɹˈɛkəɡnˌaɪzəbəl,C1,recognisable,1,8472,,
ctít,revere,ɹᵻvˈɪɹ,C1,revere,1,8474,,
eklekticky,eclectically,ɪklˈɛktɪkli,C1,eclectically,1,8475,,
eklektický,eclectic,ɪklˈɛktɪk,C1,eclectic,1,8476,,
prostory,premises,pɹˈɛmɪsᵻz,C1,premises,1,8477,,
předpoklad,premise,pɹˈɛmɪs,C1,premise,1,8478,,
báječně,fabulously,fˈæbjʊləsli,C1,fabulously,1,8479,,
firma,firm,fˈɜːm,C1,firm,1,8480,,
kalorie,calorie,kˈælɚɹi,C1,calorie,1,8481,,
svědomitě,dutifully,dˈuːɾɪfəli,C1,dutifully,1,8482,,
bujně,exuberantly,ɛɡzjˈuːbɚɹəntli,C1,exuberantly,1,8483,,
lineární,linear,lˈɪnɪɹ,C1,linear,1,8484,,
lineárně,linearly,lˈɪnɪɹli,C1,linearly,1,8485,,
vzkvétat,flourish,flˈɜːɹɪʃ,C1,flourish,1,8486,,
selhat,lapse,lˈæps,C1,lapse,1,8487,,
chyba,lapse,lˈæps,C1,lapse,1,8488,,
dovádění,antics,ˈæntɪks,C1,antics,1,8489,,
rovnat se,tantamount,tˈæntɐmˌaʊnt,C1,tantamount,1,8490,,
gusto,gusto,ɡˈʌstoʊ,C1,gusto,1,8491,,
děsný,macabre,məkˈɑːbɹə,C1,macabre,1,8492,,
bezbožně,wickedly,wˈɪkᵻdli,C1,wickedly,1,8493,,
zlý,wicked,wˈɪkᵻd,C1,wicked,1,8494,,
bezohledně,impishly,ˈɪmpɪʃli,C1,impishly,1,8495,,
rozpustilý,impish,ˈɪmpɪʃ,C1,impish,1,8496,,
imp,imp,ˈɪmp,C1,imp,1,8497,,
opírat,prop,pɹˈɑːp,C1,prop,1,8498,,
podpěra,prop,pɹˈɑːp,C1,prop,1,8499,,
recidivovat,relapse,ɹᵻlˈæps,C1,relapse,1,8500,,
skica,sketch,skˈɛtʃ,C1,sketch,1,8501,,
nenasytně,voraciously,vɔːɹˈeɪʃəsli,C1,voraciously,1,8502,,
nenasytný,voracious,vɔːɹˈeɪʃəs,C1,voracious,1,8503,,
exaltovaně,gushingly,ɡˈʌʃɪŋli,C1,gushingly,1,8504,,
tryskat,gush,ɡˈʌʃ,C1,gush,1,8505,,
tryskající,gushing,ɡˈʌʃɪŋ,C1,gushing,1,8506,,
příval,gush,ɡˈʌʃ,C1,gush,1,8507,,
citoslovce,interjection,ˌɪntɚdʒˈɛkʃən,C1,interjection,1,8508,,
prohodit,interject,ˌɪntɚdʒˈɛkt,C1,interject,1,8509,,
dominantně,dominantly,dˈɑːmɪnəntli,C1,dominantly,1,8510,,
dominantní,dominant,dˈɑːmɪnənt,C1,dominant,1,8511,,
nadvláda,domination,dˌɑːmᵻnˈeɪʃən,C1,domination,1,8512,,
ukotvena,anchored,ˈæŋkɚd,C1,anchored,1,8513,,
kotva,anchor,ˈæŋkɚ,C1,anchor,1,8514,,
skicář,sketchbook,skˈɛtʃbʊk,C1,sketchbook,1,8515,,
mor,plague,plˈeɪɡ,C1,plague,1,8516,,
mytologie,mythology,mɪθˈɑːlədʒi,C1,mythology,1,8517,,
detritus,detritus,dᵻtɹˈaɪɾəs,C1,detritus,1,8518,,
houslista,fiddler,fˈɪdlɚ,C1,fiddler,1,8519,,
nešikovný,fiddly,fˈɪdli,C1,fiddly,1,8520,,
posmívat se,scoff,skˈɔf,C1,scoff,1,8521,,
páskování,strapping,stɹˈæpɪŋ,C1,strapping,1,8522,,
připoutat,strap,stɹˈæp,C1,strap,1,8523,,
popruh,strap,stɹˈæp,C1,strap,1,8524,,
hrubě,crudely,kɹˈuːdli,C1,crudely,1,8525,,
surový,crude,kɹˈuːd,C1,crude,1,8526,,
okrajově,marginally,mˈɑːɹdʒɪnəli,C1,marginally,1,8527,,
okrajový,marginal,mˈɑːɹdʒɪnəl,C1,marginal,1,8528,,
intuitivně,intuitively,ɪntˈuːᵻtˌɪvli,C1,intuitively,1,8529,,
intuitivní,intuitive,ɪntˈuːᵻtˌɪv,C1,intuitive,1,8530,,
intuice,intuition,ɪntuːˈɪʃən,C1,intuition,1,8531,,
intuice,intuit,ɪntˈuːɪt,C1,intuit,1,8532,,
připomínající,reminiscent,ɹˌɛmᵻnˈɪsənt,C1,reminiscent,1,8533,,
vzpomínat,reminisce,ɹˌɛmᵻnˈɪs,C1,reminisce,1,8534,,
klíč,wrench,ɹˈɛntʃ,C1,wrench,1,8535,,
nóbl,classy,klˈæsi,C1,classy,1,8536,,
podřimovat,snooze,snˈuːz,C1,snooze,1,8537,,
latentní,latent,lˈeɪtənt,C1,latent,1,8538,,
přesvědčení,conviction,kənvˈɪkʃən,C1,conviction,1,8539,,
odsoudit,convict,kˈɑːnvɪkt,C1,convict,1,8540,,
odsouzenec,convict,kˈɑːnvɪkt,C1,convict,1,8541,,
hibernace,hibernation,hˌaɪbɚnˈeɪʃən,C1,hibernation,1,8542,,
přezimovat,hibernate,hˈaɪbɚnˌeɪt,C1,hibernate,1,8543,,
noční,nocturnal,nɑːktˈɜːnəl,C1,nocturnal,1,8544,,
ježek,hedgehog,hˈɛdʒhɑːɡ,C1,hedgehog,1,8545,,
housle,fiddle,fˈɪdəl,C1,fiddle,1,8546,,
houslit,fiddle,fˈɪdəl,C1,fiddle,1,8547,,
nemuzikální,unmusical,ʌnmjˈuːzɪkəl,C1,unmusical,1,8548,,
nehudebně,unmusically,ʌnmjˈuːzɪkli,C1,unmusically,1,8549,,
naivní,naive,naɪˈiːv,C1,naive,1,8550,,
pravděpodobnost,likelihood,lˈaɪklihˌʊd,C1,likelihood,1,8551,,
odolný,durable,dˈʊɹɹəbəl,C1,durable,1,8552,,
trvání,duration,dʊɹɹˈeɪʃən,C1,duration,1,8553,,
zbloudit,astray,ɐstɹˈeɪ,C1,astray,1,8554,,
vést kampaň,campaign,kæmpˈeɪn,C1,campaign,1,8555,,
fragmentace,fragmentation,fɹˌæɡməntˈeɪʃən,C1,fragmentation,1,8556,,
množit se,proliferate,pɹəlˈɪfɚɹˌeɪt,C1,proliferate,1,8557,,
plodně,prolifically,pɹəlˈɪfɪkli,C1,prolifically,1,8558,,
plodný,prolific,pɹəlˈɪfɪk,C1,prolific,1,8559,,
recesivní,recessive,ɹᵻsˈɛsɪv,C1,recessive,1,8560,,
odložit,recess,ɹˈiːsɛs,C1,recess,1,8561,,
výklenek,recess,ɹˈiːsɛs,C1,recess,1,8562,,
uprostřed,amid,ɐmˈɪd,C1,amid,1,8563,,
realismus,realism,ɹˈiːəlɪzəm,C1,realism,1,8564,,
skličující,daunting,dˈɔːntɪŋ,C1,daunting,1,8565,,
zastrašit,daunt,dˈɔːnt,C1,daunt,1,8566,,
kompromitován,compromised,kˈɑːmpɹəmˌaɪzd,C1,compromised,1,8567,,
osiřit,orphan,ˈɔːɹfən,C1,orphan,1,8568,,
akustický,acoustic,ɐkˈuːstɪk,C1,acoustic,1,8569,,
akusticky,acoustically,ɐkˈuːstɪkli,C1,acoustically,1,8570,,
fanaticky,fanatically,fɐnˈæɾɪkli,C1,fanatically,1,8571,,
fanatický,fanatic,fɐnˈæɾɪk,C1,fanatic,1,8572,,
fanatik,fanatic,fɐnˈæɾɪk,C1,fanatic,1,8573,,
premiový,premier,pɹəmˈɪɹ,C1,premier,1,8574,,
premiér,premier,pɹəmˈɪɹ,C1,premier,1,8575,,
koncert,concerto,kəntʃˈɛɹɾoʊ,C1,concerto,1,8576,,
repertoár,repertory,ɹˈɛpɚɾɚɹi,C1,repertory,1,8577,,
realista,realist,ɹˈiːəlɪst,C1,realist,1,8578,,
diskurz,discourse,dˈɪskɔːɹs,C1,discourse,1,8579,,
akustika,acoustics,ɐkˈuːstɪks,C1,acoustics,1,8580,,
ponižující,degrading,dᵻɡɹˈeɪdɪŋ,C1,degrading,1,8581,,
zanedbatelný,negligible,nˈɛɡlɪdʒəbəl,C1,negligible,1,8582,,
dávat znamení,signal,sˈɪɡnəl,C1,signal,1,8583,,
nepopsatelný,nondescript,nˌɑːndᵻskɹˈɪpt,C1,nondescript,1,8584,,
silueta,silhouette,sˌɪlʊwˈɛt,C1,silhouette,1,8585,,
vyměnit,swap,swˈɑːp,C1,swap,1,8587,,
výměna,swap,swˈɑːp,C1,swap,1,8588,,
přesnost,precision,pɹɪsˈɪʒən,C1,precision,1,8589,,
učení,apprenticeship,ɐpɹˈɛntɪsʃˌɪp,C1,apprenticeship,1,8590,,
neomezený,limitless,lˈɪmɪtləs,C1,limitless,1,8592,,
personalizace,personalisation,pˌɜːsənələzˈeɪʃən,C1,personalisation,1,8594,,
nedbalý,negligent,nˈɛɡlɪdʒənt,C1,negligent,1,8595,,
personalizovat,personalise,pˈɜːsənəlˌaɪz,C1,personalise,1,8596,,
přizpůsobit,tailor,tˈeɪlɚ,C1,tailor,1,8597,,
patos,pathos,pˈeɪθɑːs,C1,pathos,1,8598,,
vykreslování,rendering,ɹˈɛndɚɹɪŋ,C1,rendering,1,8599,,
vykreslit,render,ɹˈɛndɚ,C1,render,1,8600,,
excentricky,eccentrically,ɛksˈɛntɹɪkli,C1,eccentrically,1,8601,,
výstřední,eccentric,ɛksˈɛntɹɪk,C1,eccentric,1,8602,,
domestikace,domestication,dəmˌɛstɪkˈeɪʃən,C1,domestication,1,8603,,
ochočit,domesticate,dəmˈɛstᵻkˌeɪt,C1,domesticate,1,8604,,
v tuzemsku,domestically,dəmˈɛstɪkli,C1,domestically,1,8605,,
škodlivě,detrimentally,dˌɛtɹɪmˈɛntəli,C1,detrimentally,1,8606,,
škodlivý,detrimental,dˌɛtɹɪmˈɛntəl,C1,detrimental,1,8607,,
degradace,degradation,dᵻɡɹɐdˈeɪʃən,C1,degradation,1,8608,,
újma,detriment,dˈɛtɹɪmənt,C1,detriment,1,8609,,
krejčí,tailor,tˈeɪlɚ,C1,tailor,1,8610,,
nedbale,negligently,nˈɛɡlɪdʒəntli,C1,negligently,1,8611,,
rarita,rarity,ɹˈɛɹəɾi,C1,rarity,1,8612,,
altruismus,altruism,ˈɔːltɹuːˌɪzəm,C1,altruism,1,8613,,
symptomatická,symptomatic,sˌɪmptəmˈæɾɪk,C1,symptomatic,1,8614,,
hlavně,principally,pɹˈɪnsɪpəli,C1,principally,1,8615,,
degradovat,degrade,dᵻɡɹˈeɪd,C1,degrade,1,8616,,
založit někam,misplace,mɪsplˈeɪs,C1,misplace,1,8617,,
sarkasticky,sarcastically,sɑːɹkˈæstɪkli,C1,sarcastically,1,8618,,
sarkasmus,sarcasm,sˈɑːɹkæzəm,C1,sarcasm,1,8619,,
cynismus,cynicism,sˈɪnɪsˌɪzəm,C1,cynicism,1,8620,,
cynicky,cynically,sˈɪnɪkli,C1,cynically,1,8621,,
cynický,cynical,sˈɪnɪkəl,C1,cynical,1,8622,,
cynik,cynic,sˈɪnɪk,C1,cynic,1,8623,,
rozkazovací,imperative,ɪmpˈɛɹətˌɪv,C1,imperative,1,8624,,
bypass,bypass,bˈaɪpæs,C1,bypass,1,8625,,
udržitelně,sustainably,səstˈeɪnəbli,C1,sustainably,1,8626,,
udržitelný,sustainable,səstˈeɪnəbəl,C1,sustainable,1,8627,,
sarkastický,sarcastic,sɑːɹkˈæstɪk,C1,sarcastic,1,8628,,
neudržitelný,unsustainable,ʌnsəstˈeɪnəbəl,C1,unsustainable,1,8629,,
altruistický,altruistic,ˌɔːltɹuːˈɪstɪk,C1,altruistic,1,8630,,
neudržitelně,unsustainably,ʌnsəstˈeɪnəbli,C1,unsustainably,1,8631,,
dobrovolný,voluntary,vˈɑːləntɚɹi,C1,voluntary,1,8632,,
scénář,scenario,sənˈæɹiˌoʊ,C1,scenario,1,8633,,
sklízet,reap,ɹˈiːp,C1,reap,1,8634,,
otcovský,paternal,pətˈɜːnəl,C1,paternal,1,8635,,
dobrovolně,voluntarily,vˌɑːləntˈɛɹᵻli,C1,voluntarily,1,8636,,
